mmid,name,city,zip,lat,long,weekvol,store,scluster,zone,age9,age60,ethnic,educ,nocar,income,incsigma,gini,hsizeavg,hsize1,hsize2,hsize34,hsize567,hh3plus,hh4plus,hhsingle,hhlarge,workwom,sinhouse,density,hval150,hval200,hvalmean,single,retired,unemp,wrkch5,wrkch17,nwrkch5,nwrkch17,wrkch,nwrkch,wrkwch,wrkwnch,telephn,mortgage,nwhite,poverty,shpcons,shphurr,shpavid,shpkstr,shpunft,shpbird,shopindx,shpindx,group1,group2,group3,group4,group5,group6,group7,group8,group9,group10,group11,group12,selas1,selas2,selas3,selas4,selas5,selas6,selas7,selas8,selas9,selas10,selas11,selas12,selas13,selas14,selas15,selas16,selas17,selas18,selas19,selas20,selas21,selas22,selas23,selas24,seelas1,seelas2,seelas3,seelas4,seelas5,seelas6,seelas7,seelas8,seelas9,seelas10,seelas11,seelas12,seelas13,seelas14,seelas15,seelas16,seelas17,seelas18,seelas19,seelas20,seelas21,seelas22,seelas23,seelas24,selasall,storeno,urban,cubdist,cubvol,cubid,omnidist,omnivol,omniid,ddist1,ddist2,ddist3,ddist4,ddist5,ddist6,ddist7,ddist8,ddist9,ddist10,dcvol1,dcvol2,dcvol3,dcvol4,dcvol5,dcvol6,dcvol7,dcvol8,dcvol9,dcvol10,dcid1,dcid2,dcid3,dcid4,dcid5,dcid6,dcid7,dcid8,dcid9,dcid10,ttime1,ttime2,ttime3,ttime4,ttime5,ttime6,ttime7,ttime8,ttime9,ttime10,tcvol1,tcvol2,tcvol3,tcvol4,tcvol5,tcvol6,tcvol7,tcvol8,tcvol9,tcvol10,tcid1,tcid2,tcid3,tcid4,tcid5,tcid6,tcid7,tcid8,tcid9,tcid10,lselas1,lselas2,lselas3,lselas4,lselas5,lselas6,lselas7,lselas8,lselas9,lselas10,lselas11,lselas12,lselas13,lselas14,lselas15,lselas16,lselas17,lselas18,lselas19,lselas20,lselas21,lselas22,percent,lift1,ratio1,lift2,ratio2,lift3,ratio3,lift4,ratio4,lift5,ratio5,lift6,ratio6,lift7,ratio7,lift8,ratio8,lift9,ratio9,lift10,ratio10,lift11,ratio11,lift12,ratio12,lift13,ratio13,lift14,ratio14,lift15,ratio15,lift16,ratio16,lift17,ratio17,lift18,ratio18,lift19,ratio19,lift20,ratio20,lift21,ratio21,lift22,ratio22,lift23,ratio23,uelas1,utels1,uneta1,welas1,wtels1,wneta1,uelas2,utels2,uneta2,welas2,wtels2,wneta2,uelas3,utels3,uneta3,welas3,wtels3,wneta3,uelas4,utels4,uneta4,welas4,wtels4,wneta4,uelas5,utels5,uneta5,welas5,wtels5,wneta5,uelas6,utels6,uneta6,welas6,wtels6,wneta6,uelas7,utels7,uneta7,welas7,wtels7,wneta7,uelas8,utels8,uneta8,welas8,wtels8,wneta8,uelas9,utels9,uneta9,welas9,wtels9,wneta9,uelas10,utels10,uneta10,welas10,wtels10,wneta10,uelas11,utels11,uneta11,welas11,wtels11,wneta11,uelas12,utels12,uneta12,welas12,wtels12,wneta12,uelas13,utels13,uneta13,welas13,wtels13,wneta13,uelas14,utels14,uneta14,welas14,wtels14,wneta14,uelas15,utels15,uneta15,welas15,wtels15,wneta15,uelas16,utels16,uneta16,welas16,wtels16,wneta16,uelas17,utels17,uneta17,welas17,wtels17,wneta17,uelas18,utels18,uneta18,welas18,wtels18,wneta18,uelas19,utels19,uneta19,welas19,wtels19,wneta19,uelas20,utels20,uneta20,welas20,wtels20,wneta20,uelas21,utels21,uneta21,welas21,wtels21,wneta21,uelas22,utels22,uneta22,welas22,wtels22,wneta22,uelas23,utels23,uneta23,welas23,wtels23,wneta23,nelas1,nelas2,nelas3,nelas4,nelas5,nelas6,nelas7,nelas8,nelas9,nelas10,nelas11,nelas12,nelas13,nelas14,nelas15,nelas16,nelas17,nelas18,neelas1,neelas2,neelas3,neelas4,neelas5,neelas6,neelas7,neelas8,neelas9,neelas10,neelas11,neelas12,neelas13,neelas14,neelas15,neelas16,neelas17,neelas18,melas1,melas2,melas3,melas4,melas5,melas6,melas7,melas8,melas9,melas10,melas11,melas12,melas13,melas14,melas15,melas16,melas17,melas18,meelas1,meelas2,meelas3,meelas4,meelas5,meelas6,meelas7,meelas8,meelas9,meelas10,meelas11,meelas12,meelas13,meelas14,meelas15,meelas16,meelas17,meelas18,i,domvol,compcub,compnear,compby,compfar,drtime1,drtime2,drtime3,drtime4,drtime5,drvol1,drvol2,drvol3,drvol4,drvol5,drwvol1,drwvol2,drwvol3,drwvol4,drwvol5,sstrdist,sstrvol,cpdist1,cpdist2,cpdist3,cpdist4,cpdist5,cpvol1,cpvol2,cpvol3,cpvol4,cpvol5,cpwvol1,cpwvol2,cpwvol3,cpwvol4,cpwvol5,farthest,dtdist,dtvol,dtwvol,dtcomp,priclow,pricmed,prichigh
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,16501.0,,,61757.0,,,,,,,,,,,,,,,,,,,,,16137.0,16138.0,16141.0,16142.0,16143.0,16144.0,16145.0,16146.0,16147.0,16151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,10,0,1,0
16892.0,DOMINICKS    2,RIVER FOREST,60305.0,419081.0,878131.0,350.0,2.0,C,1.0,0.117508575,0.23286474,0.11427995,0.24893494,0.12460289,10.5532055,26296.895,,2.5310624,0.28203318,0.31291917,0.30109423,0.103953406,0.40504766,0.24196965,0.28203318,0.103953406,0.30358535,0.5550623,0.00045604358,0.46388707,0.30039397,176.21307,0.29762098,0.20062013,0.18176486,0.029631848,0.082759656,0.05297815,0.06644717,0.1123915,0.11942532,0.029263968,0.28643215,0.9855277,0.54914457,0.1382256,0.0619594,0.091069534,0.12107307,0.18125662,0.23226263,0.28432757,0.09001059,0.7300902,0.7300902,0.015389876,0.0071819425,0.00376197,0.07301641,0.09900821,0.18228455,0.053009577,0.05728454,0.21699727,0.15697674,0.0499316,0.08515732,-1.856981,-1.3733622,-1.5091963,-1.4306773,-1.7054853,-1.5345147,-1.9732425,-2.262341,-2.374266,-2.5210311,-1.7582328,-1.9758179,-2.873225,-1.0839796,-2.4151988,-3.6094196,-1.5517561,-2.1544895,-1.2035948,-2.7805853,-1.1760114,-0.77890044,-14.023059,-1.9726263,0.04609577,0.04867132,0.04134085,0.05867142,0.09632491,0.08056414,0.07666972,0.08428978,0.04218708,0.06061534,0.09297869,0.06714518,0.0522273,0.05365839,0.06063472,0.04236044,0.04326563,0.08849878,0.03836553,0.06755864,0.06771325,0.02153658,2.7400503,0.09721065,-2.0915978,2.0,1.0,3.784829,1.7142857,16502.0,2.1101222,1.1428572,78239.0,0.33234856,1.8562828,2.2032826,2.417813,2.8266714,2.8395407,3.1126754,3.6283767,3.7096815,3.7674,0.028571429,0.08571429,0.028571429,0.5714286,0.71428573,0.08571429,0.114285715,0.5,0.71428573,0.08571429,17963.0,17520.0,17251.0,17149.0,73574.0,17990.0,17252.0,16742.0,16738.0,17254.0,5.49,7.29,7.46,8.3,8.52,8.96,9.17,9.28,9.81,9.83,0.028571429,,0.08571429,1.7142857,0.71428573,0.028571429,0.5714286,0.5,0.71428573,0.08571429,17963.0,78239.0,17520.0,16502.0,16738.0,17251.0,17149.0,16742.0,73574.0,17990.0,0.218548,0.013695,-0.051732,-0.160706,-0.689229,0.253402,0.086214,0.589751,0.318732,0.397246,-0.208447,-0.065948,-0.505076,-0.038756,-0.188406,0.016053,-0.204141,-0.364074,0.139676,-0.016265,0.029944,-0.044818,1.2269379,0.9341763,0.058556538,,,2.3348646,0.1863499,1.4365364,0.33714616,,,2.574568,0.334487,1.3997861,0.26809734,1.4009544,0.247831,2.584231,0.3355305,0.35209674,0.04784466,3.741379,0.314138,4.2903223,0.38290843,1.6752454,0.29335684,3.7126794,0.4414698,1.0546085,0.15231687,2.4232383,0.6367241,3.267101,0.6026356,2.9231415,0.45589283,1.5189239,0.32148978,1.0158085,0.088625334,2.7518673,0.4751312,2.1895013,0.18295188,3.7052357,0.6138965,-1.4619154,-1.8492327,-1.4127325279132037,-1.2219247,-1.3123983,-1.3112959637632002,-11.694116,-11.694116,-11.694115934587991,-11.694116,-11.694116,-11.694115934587991,-3.065641,-3.479599,-3.942809234871488,-2.2229345,-2.4246671,-2.6756227914965613,-1.6966062,-1.9591006,-2.3449547879709423,-1.7680796,-1.84905,-2.3010986989091786,-1.0362221,-1.5107456,-16.554679145113322,-0.9088469,-1.1745405,-20.237057,-3.3114176,-3.5993633,-4.021181116432494,-3.2435055,-3.2857175,-3.6525704754915473,-2.104926,-2.3001714,-2.44389746796076,-1.9943396,-2.0041962,-2.2097504972397033,-1.8806238,-2.0120714,-2.8164739046055343,-1.4738435,-1.5092291,-2.311889884286274,-2.930605,-3.239092,-3.792275323538549,-2.0977716,-2.204007,-2.707618062484793,-1.8996087,-2.5354767,-2.9812188895373763,2.4728587,-2.1186461,2.472858762504954,-2.9378266,-3.0197437,-3.321280147657376,-2.9634888,-2.9728394,-3.274794470634584,-2.52487,-2.713981,-2.7433376,-2.4102728,-2.5373752,-2.497374,-2.9118655,-3.358862,-4.1370654,-1.4976459,-1.6529622,-2.0973442,-4.362597,-4.7062807,-4.646660193541454,-3.4819098,-3.6166368,-3.8306780027598615,-2.9811273,-3.1171126,-3.9897461430235586,-2.4607608,-2.5005403,-3.3581636626590985,-3.1355507,-3.515092,-4.933878560809628,-3.0993602,-3.2918992,-4.0381324877811124,-2.424875,-2.445902,-2.6084647,-2.2739522,-2.2744577,-2.331464,-3.4764957,-3.5262434,-3.5889346188633073,-3.0872087,-3.097905,-3.1302187178668976,-2.2348614,-2.5296981,-2.702202099084401,-2.207946,-2.2551675,-2.606797876735087,-1.0396477,-1.3008145,-1.202759249269988,-1.0002942,-1.0781724,-1.145776721791808,-2.4675267,-3.0013857,-2.898181523380033,-2.5439332,-2.6071846,-3.087065099906545,-2.7718325,-2.836462,-3.2030280908702458,-2.1300445,-2.1528244,-2.260665604703607,-2.5539348,-3.093395,-2.7095594,-2.5637164,-2.9895406,-2.5862303,0.22019073,-0.20752148,-0.29524294,-1.3466803,-0.74075747,-1.2707177,-0.46691197,0.04051425,-0.7066955,-1.4545971,0.11788553,-0.12150681,-2.8481627,-0.56296456,-1.4098778,-2.3013642,-0.30952388,-0.44703755,0.10782853,0.08013213,0.05956918,0.08285528,0.12516646,0.07286859,0.0964827,0.08641107,0.14495209,0.08751505,0.22894268,0.06588195,0.07183692,0.09706709,0.11740025,0.10199525,0.10406738,0.11761423,-0.5722264,-0.8977455,-0.22294988,-1.0746543,-1.1659405,-0.92479247,-0.11149156,-0.55016124,-0.396109,-1.150471,1.7043996,-0.5338255,-1.919018,-0.7379336,-0.97871315,-1.2113248,-0.99247295,-0.605432,0.05509315,0.04127767,0.03787961,0.05133036,0.07371413,0.03236984,0.06369925,0.05815198,0.05212349,0.06268843,0.08460932,0.04615819,0.0531592,0.05390557,0.07147198,0.06033716,0.05782048,0.06058962,5,350.0,1,0,1,0,5.49,6.39,6.7466664,7.135,7.412,0.028571429,0.014285714,0.03809524,0.45714286,0.50857145,0.028571429,,,,,2.1101222,1.1428572,0.33234856,1.0943156,1.4639713,1.7024318,1.9272797,0.028571429,0.057142857,0.04761905,0.17857143,0.2857143,0.028571429,0.077037014,0.05272338,0.23689115,0.3769266,4,1.7024318,0.71428573,0.10489197,4,0,0,1
16893.0,DOMINICKS    4,PARK RIDGE,60068.0,420392.0,878425.0,300.0,4.0,A,2.0,0.0950895,0.2620299,0.062161274,0.22078942,0.055567294,10.646972,24885.182,,2.4803467,0.2694421,0.3387574,0.30367708,0.08812342,0.3918005,0.22062553,0.2694421,0.08812342,0.36212158,0.44633695,0.0005715224,0.52223635,0.2240576,172.7679,0.25974524,0.17012858,0.15469831,0.037475344,0.10830195,0.053254437,0.054150976,0.1457773,0.10740542,0.03707646,0.30441725,0.9915487,0.6986655,0.15166694,0.037592396,0.05535601,0.11831819,0.1628988,0.31692374,0.3124868,0.03401648,0.72669345,0.72669345,0.018589744,0.01517094,0.009615385,0.073076926,0.119017094,0.23141025,0.03717949,0.06260684,0.25235042,0.09700855,0.03440171,0.04957265,-1.8913393,-1.2243698,-1.8758204,-1.8752131,-1.875046,-1.6889831,-2.384172,-2.876327,-2.5003161,-2.8541157,-1.9940325,-2.6231735,-3.1895664,-1.3322676,-2.5436,-4.0291557,-1.9328179,-2.6369858,-1.2612103,-2.4607031,-1.6187327,-0.76699066,-1.5441842,-1.9946209,0.04667355,0.04600846,0.03710938,0.05689763,0.09175825,0.08360286,0.08168923,0.0830371,0.04118425,0.06016966,0.10407357,0.06669679,0.05453834,0.05258531,0.05921006,0.04551734,0.04285546,0.07285956,0.03950031,0.06150636,0.10942223,0.01893505,0.17421153,0.11963333,-2.3823283,4.0,0.0,8.412411,1.25,16505.0,2.3732002,1.0,71862.0,0.11488864,0.82510024,1.1287941,1.6620035,1.7915658,2.0148628,2.0360477,2.7527618,2.9515483,3.8267493,1.1666666,0.5,0.5,1.0,0.8333333,0.6666667,0.16666667,0.25,0.9166667,0.5,16793.0,16265.0,16825.0,16854.0,16831.0,16137.0,17013.0,17232.0,16828.0,16805.0,4.75,6.54,7.38,7.73,8.43,8.49,9.17,9.25,10.29,10.81,1.1666666,0.5,0.5,1.0,,0.8333333,0.16666667,0.6666667,,,16793.0,16265.0,16825.0,16854.0,16896.0,16831.0,17013.0,16137.0,71862.0,16976.0,0.183219,0.214221,-0.325575,-0.544397,-0.842997,0.131295,-0.302916,0.034401,0.285984,0.050152,-0.559545,-0.645474,-1.034803,-0.268762,-0.246835,-0.281457,-0.546431,-0.831328,0.082049,0.093079,-0.52409,0.015021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,300.0,0,1,1,0,4.75,5.645,6.2233334,6.6,6.966,1.1666666,0.8333333,0.7222222,0.7916667,0.6333333,1.1666666,0.7804842,0.6696126,0.766351,,2.3732002,1.0,0.11488864,0.46999443,0.6895943,0.93269664,1.1044705,1.1666666,0.8333333,0.7222222,0.7916667,0.8,1.1666666,0.5814823,0.53702295,0.7432715,0.7724895,7,1.367609,4.8333335,0.50487834,7,0,1,0
16894.0,DOMINICKS    5,PALATINE,60067.0,421203.0,880431.0,550.0,5.0,D,2.0,0.14143348,0.117368035,0.05387528,0.32122573,0.025569502,10.922371,26779.61,,2.6564388,0.2188517,0.33507672,0.34298,0.10309158,0.4460716,0.2708043,0.2188517,0.10309158,0.41056803,0.5762844,0.0011192828,0.53588337,0.29634538,184.57584,0.26458526,0.096642755,0.1779053,0.058599282,0.14519116,0.10848492,0.08779,0.20379044,0.19627492,0.057626393,0.2728149,0.99221295,0.851806,0.0911702,0.025104603,0.032543004,0.19060902,0.16806136,0.33019525,0.26336586,0.015225477,0.83526033,0.83526033,0.012572414,0.014791076,0.023049427,0.03919635,0.077899665,0.3697769,0.019844694,0.04289412,0.2991495,0.045852337,0.017132996,0.037840504,-2.0717683,-1.0211518,-1.5694904,-1.5040405,-1.6316153,-1.2667805,-2.020712,-2.4351544,-2.429923,-2.8516839,-1.4888388,-2.0119534,-2.962026,-1.0295484,-2.386336,-3.5694752,-1.7031572,-2.049508,-1.2494987,-2.5745318,-1.3141216,-0.7381921,,-1.6506029,0.04685187,0.04750394,0.04214705,0.0553439,0.0949519,0.08326407,0.08721526,0.08525697,0.03971104,0.06207115,0.11046914,0.06773406,0.05508357,0.05583948,0.06087175,0.04473752,0.04234011,0.08376773,0.03836881,0.06245907,0.10304508,0.01995546,,0.09705996,-2.1106327,5.0,0.0,3.801998,0.6818182,16505.0,4.7012672,0.8636364,76899.0,0.31181926,0.7314,1.3199362,2.441294,3.1984177,3.4186618,3.5214355,4.0017304,4.584915,5.057119,0.3181818,0.59090906,0.6818182,0.6363636,0.90909094,0.07272727,0.45454547,0.36363637,0.45454547,0.8636364,16393.0,16803.0,16788.0,77221.0,16747.0,17025.0,77789.0,16745.0,16703.0,16804.0,4.2,5.32,6.62,9.78,9.9,10.36,11.26,11.58,11.81,11.87,0.3181818,0.59090906,0.6818182,0.6363636,0.90909094,0.07272727,,,0.45454547,0.36363637,16393.0,16803.0,16788.0,77221.0,16747.0,17025.0,70874.0,16945.0,77789.0,16745.0,0.023781,0.398436,-0.123517,-0.170516,-0.631603,0.50968,0.058434,0.396905,0.268126,0.071349,0.051063,-0.13983,-0.606369,0.039228,-0.16058,-0.045339,-0.336489,-0.207174,0.090348,0.068191,-0.088917,-0.0008,0.93719256,1.4176228,0.076077394,0.190694,0.049682584,2.7989683,0.21441628,2.2842963,0.4362096,,,2.9315727,0.4310136,2.1384,0.44765243,1.9207075,0.31471482,2.3024864,0.2573382,1.5647551,0.18132862,5.303446,0.48232684,8.526348,0.5692004,1.7570125,0.23952019,2.3705697,0.37076098,1.3284888,0.15830097,1.7085104,0.43764764,2.7512825,0.55651796,3.2581704,0.5830778,2.682781,0.63707775,2.1740189,0.21335095,2.3757625,0.3834679,2.597935,0.19112462,2.8302324,0.62557334,-1.408057,-1.942297,-1.646369827240007,-14.535796,-14.535824,-14.535797629568853,-5.8361273,-7.336628,-6.6759125853158245,-8.587104,-8.59558,-8.502478768131907,-1.9113058,-2.201627,-2.3303912411557213,-1.430801,-1.5911142,-1.6534816901972573,-2.3702807,-3.5046036,-4.349717620924703,-1.9826951,-2.0195804,-2.629028303250959,-1.2784392,-1.6321532,-6.410296788362579,-1.1897011,-1.3604213,-4.483955,-3.1107042,-3.384633,-4.166335007691394,-11.364075,-11.364075,-6.967853587747824,-2.232569,-2.2758634,-2.7094994897304763,-1.6257943,-1.6288302,-2.0011794481499865,-1.3897029,-1.5655977,-2.261307020253042,-0.78093696,-0.8938505,-1.3630690924459132,-3.2859533,-3.961915,-4.9635576118507085,-1.6904408,-1.7860807,-2.514963933891064,-1.0530764,-1.5123899,-1.2851597018071337,-1.0157079,-1.1043851,-1.4000972974080785,-3.4442322,-3.5521078,-3.705168290425943,-3.4632022,-3.4813886,-3.6211782723556287,-2.7657785,-2.871784,-3.0753489,-2.5446973,-2.656628,-2.7615392,-4.2671885,-4.9732285,-5.128095,-1.405408,-1.5887593,-1.8353466,-4.6323705,-5.6760497,-6.34584896443309,-2.8959668,-3.159753,-3.5063858919265276,-0.72386277,-2.085721,-1.448913462052232,-1.1890268,-1.7952573,-2.3001303976220413,-2.5356002,-3.08227,28789704636.459175,7.335485,-3.0734434,85919604450969.3,-2.608634,-2.6641092,-2.7310855,-2.2034497,-2.2134776,-2.2846491,-4.0823283,-4.1310744,-4.321988606768086,-3.667694,-3.6833525,-3.713430947989365,-2.2029252,-2.3726306,-2.8858009122927446,-2.1047456,-2.136734,-2.697673972271542,-1.3366927,-1.7008059,-1.5538150263435848,-1.528892,-1.6817292,-5.262221978982316,-2.5610096,-2.9144094,-2.9201747020890765,-2.5778415,-2.6382408,-2.8921206589495205,-2.2998428,-2.4744866,-2.5969674642437477,-2.0076365,-2.0464659,-2.1670580726521824,-2.2303262,-3.2003696,-5.2439203,-1.6671847,-2.606488,-2.1215055,-0.22715762,0.06657446,-0.45464778,-1.3190839,-0.5492236,-1.6482803,-0.47369307,-0.28311938,-0.8177943,-1.4992459,1.0336213,-0.32956815,-2.942317,-0.5959334,-1.5144863,-2.262482,-0.47355682,-0.39990705,0.10701784,0.07501934,0.05873598,0.08138509,0.12337664,0.07184384,0.1060529,0.08652168,0.13865383,0.0905639,0.2372675,0.06670879,0.0717372,0.09727189,0.12050633,0.09784107,0.10256256,0.12123875,-0.9238979,-0.5641227,-0.43829155,-1.0851226,-0.9685821,-1.0938469,0.01256354,-0.768347,-0.44951063,-1.3717389,1.9905912,-0.5758192,-2.1638305,-0.6580242,-1.1506687,-1.2253052,-1.1955748,-0.46776286,0.05414802,0.03899859,0.03705334,0.05137414,0.07259177,0.03200592,0.07247132,0.05344815,0.04947803,0.06453025,0.093827,0.04599948,0.0535536,0.05347473,0.07434233,0.06062785,0.05715523,0.06468321,5,550.0,0,0,0,0,4.2,4.76,5.38,6.48,7.164,0.3181818,0.45454547,0.530303,0.5568182,0.6272727,0.3181818,0.47058824,0.55722654,0.58708614,0.67608243,3.801998,0.6818182,0.31181926,0.5216096,0.7877185,1.2011124,1.6005734,0.3181818,0.45454547,0.530303,0.5568182,0.6272727,0.3181818,0.50939065,0.6056997,0.621281,0.73630685,4,1.2011124,2.2272727,0.4635854,4,0,1,0
